timestamp,site_code,line_code,equip_code,kwh,kw_demand,kvarh
2025-07-09 08:00:00,SC01,L1,E01,4.402,4.974,1.129
2025-07-09 09:00:00,SC01,L1,E01,3.55,3.061,0.911
2025-07-09 10:00:00,SC01,L1,E01,4.089,3.683,1.049
2025-07-09 11:00:00,SC01,L1,E01,4.356,5.739,1.117
2025-07-09 12:00:00,SC01,L1,E01,4.99,3.063,1.28
2025-07-09 13:00:00,SC01,L1,E01,4.427,5.131,1.136
2025-07-09 14:00:00,SC01,L1,E01,3.79,5.169,0.972
2025-07-09 15:00:00,SC01,L1,E01,5.02,5.848,1.288
2025-07-09 16:00:00,SC01,L1,E01,4.552,6.35,1.168
2025-07-09 17:00:00,SC01,L1,E01,5.484,6.307,1.407
2025-07-09 18:00:00,SC01,L1,E01,4.317,2.709,1.108
2025-07-09 19:00:00,SC01,L1,E01,3.417,4.311,0.877
2025-07-09 20:00:00,SC01,L1,E01,5.189,4.295,1.331
2025-07-09 21:00:00,SC01,L1,E01,3.786,3.622,0.971
2025-07-09 22:00:00,SC01,L1,E01,4.484,3.81,1.15
2025-07-09 23:00:00,SC01,L1,E01,4.396,3.582,1.128
2025-07-10 00:00:00,SC01,L1,E01,4.284,4.049,1.099
2025-07-10 01:00:00,SC01,L1,E01,4.111,3.713,1.055
2025-07-10 02:00:00,SC01,L1,E01,2.926,3.238,0.751
2025-07-10 03:00:00,SC01,L1,E01,3.446,4.309,0.884
2025-07-10 04:00:00,SC01,L1,E01,5.145,4.31,1.32
2025-07-10 05:00:00,SC01,L1,E01,4.59,3.539,1.178
2025-07-10 06:00:00,SC01,L1,E01,5.775,6.546,1.481
2025-07-10 07:00:00,SC01,L1,E01,3.417,3.883,0.877
2025-07-10 08:00:00,SC01,L1,E01,4.223,5.578,1.083
2025-07-10 09:00:00,SC01,L1,E01,5.178,3.173,1.328
2025-07-10 10:00:00,SC01,L1,E01,3.795,4.866,0.973
2025-07-10 11:00:00,SC01,L1,E01,3.859,3.924,0.99
2025-07-10 12:00:00,SC01,L1,E01,4.013,4.402,1.029
2025-07-10 13:00:00,SC01,L1,E01,3.891,2.619,0.998
2025-07-10 14:00:00,SC01,L1,E01,4.673,4.421,1.199
2025-07-10 15:00:00,SC01,L1,E01,2.823,2.207,0.724
2025-07-10 16:00:00,SC01,L1,E01,5.561,4.468,1.427
2025-07-10 17:00:00,SC01,L1,E01,3.48,3.491,0.893
2025-07-10 18:00:00,SC01,L1,E01,2.554,3.192,0.655
2025-07-10 19:00:00,SC01,L1,E01,4.239,5.066,1.088
2025-07-10 20:00:00,SC01,L1,E01,3.945,4.233,1.012
2025-07-10 21:00:00,SC01,L1,E01,4.105,4.234,1.053
2025-07-10 22:00:00,SC01,L1,E01,4.497,4.236,1.154
2025-07-10 23:00:00,SC01,L1,E01,4.763,6.564,1.222
2025-07-11 00:00:00,SC01,L1,E01,5.597,5.866,1.436
2025-07-11 01:00:00,SC01,L1,E01,3.695,2.968,0.948
2025-07-11 02:00:00,SC01,L1,E01,4.867,3.816,1.249
2025-07-11 03:00:00,SC01,L1,E01,4.814,5.243,1.235
2025-07-11 04:00:00,SC01,L1,E01,2.135,2.174,0.548
2025-07-11 05:00:00,SC01,L1,E01,3.581,2.17,0.919
2025-07-11 06:00:00,SC01,L1,E01,3.218,4.067,0.825
2025-07-11 07:00:00,SC01,L1,E01,4.606,5.358,1.182
2025-07-11 08:00:00,SC01,L1,E01,4.518,5.102,1.159
2025-07-11 09:00:00,SC01,L1,E01,4.534,2.97,1.163
2025-07-11 10:00:00,SC01,L1,E01,4.003,3.561,1.027
2025-07-11 11:00:00,SC01,L1,E01,4.083,5.506,1.048
2025-07-11 12:00:00,SC01,L1,E01,4.224,5.45,1.084
2025-07-11 13:00:00,SC01,L1,E01,3.926,3.253,1.007
2025-07-11 14:00:00,SC01,L1,E01,4.869,3.533,1.249
2025-07-11 15:00:00,SC01,L1,E01,3.392,3.253,0.87
2025-07-11 16:00:00,SC01,L1,E01,3.622,3.204,0.929
2025-07-11 17:00:00,SC01,L1,E01,4.344,4.978,1.115
2025-07-11 18:00:00,SC01,L1,E01,3.953,5.428,1.014
2025-07-11 19:00:00,SC01,L1,E01,3.36,2.992,0.862
2025-07-11 20:00:00,SC01,L1,E01,4.673,3.036,1.199
2025-07-11 21:00:00,SC01,L1,E01,3.789,4.995,0.972
2025-07-11 22:00:00,SC01,L1,E01,3.571,2.251,0.916
2025-07-11 23:00:00,SC01,L1,E01,4.108,5.596,1.054
2025-07-12 00:00:00,SC01,L1,E01,1.834,2.075,0.47
2025-07-12 01:00:00,SC01,L1,E01,2.521,3.412,0.647
2025-07-12 02:00:00,SC01,L1,E01,2.261,1.717,0.58
2025-07-12 03:00:00,SC01,L1,E01,2.138,1.353,0.549
2025-07-12 04:00:00,SC01,L1,E01,2.143,2.123,0.55
2025-07-12 05:00:00,SC01,L1,E01,3.345,3.213,0.858
2025-07-12 06:00:00,SC01,L1,E01,2.844,2.46,0.73
2025-07-12 07:00:00,SC01,L1,E01,1.181,1.613,0.303
2025-07-12 08:00:00,SC01,L1,E01,3.255,4.095,0.835
2025-07-12 09:00:00,SC01,L1,E01,2.962,3.344,0.76
2025-07-12 10:00:00,SC01,L1,E01,2.914,2.128,0.748
2025-07-12 11:00:00,SC01,L1,E01,3.259,3.87,0.836
2025-07-12 12:00:00,SC01,L1,E01,2.56,3.025,0.657
2025-07-12 13:00:00,SC01,L1,E01,3.044,2.862,0.781
2025-07-12 14:00:00,SC01,L1,E01,2.177,2.916,0.558
2025-07-12 15:00:00,SC01,L1,E01,3.226,2.367,0.828
2025-07-12 16:00:00,SC01,L1,E01,2.723,2.216,0.699
2025-07-12 17:00:00,SC01,L1,E01,1.447,0.941,0.371
2025-07-12 18:00:00,SC01,L1,E01,3.377,4.176,0.866
2025-07-12 19:00:00,SC01,L1,E01,2.445,2.683,0.627
2025-07-12 20:00:00,SC01,L1,E01,2.334,1.988,0.599
2025-07-12 21:00:00,SC01,L1,E01,2.194,1.604,0.563
2025-07-12 22:00:00,SC01,L1,E01,2.253,1.424,0.578
2025-07-12 23:00:00,SC01,L1,E01,2.732,2.004,0.701
2025-07-13 00:00:00,SC01,L1,E01,1.758,1.693,0.451
2025-07-13 01:00:00,SC01,L1,E01,1.293,1.032,0.332
2025-07-13 02:00:00,SC01,L1,E01,1.697,1.37,0.435
2025-07-13 03:00:00,SC01,L1,E01,2.854,3.711,0.732
2025-07-13 04:00:00,SC01,L1,E01,2.419,2.448,0.621
2025-07-13 05:00:00,SC01,L1,E01,3.439,4.07,0.882
2025-07-13 06:00:00,SC01,L1,E01,2.496,1.569,0.64
2025-07-13 07:00:00,SC01,L1,E01,3.222,2.875,0.827
2025-07-13 08:00:00,SC01,L1,E01,1.994,1.961,0.512
2025-07-13 09:00:00,SC01,L1,E01,2.2,1.648,0.564
2025-07-13 10:00:00,SC01,L1,E01,2.556,1.779,0.656
2025-07-13 11:00:00,SC01,L1,E01,2.431,3.151,0.624
2025-07-13 12:00:00,SC01,L1,E01,2.356,3.184,0.604
2025-07-13 13:00:00,SC01,L1,E01,1.851,1.227,0.475
2025-07-13 14:00:00,SC01,L1,E01,1.28,1.125,0.328
2025-07-13 15:00:00,SC01,L1,E01,3.053,4.173,0.783
2025-07-13 16:00:00,SC01,L1,E01,2.964,1.975,0.76
2025-07-13 17:00:00,SC01,L1,E01,2.057,2.294,0.528
2025-07-13 18:00:00,SC01,L1,E01,2.851,3.929,0.732
2025-07-13 19:00:00,SC01,L1,E01,2.415,3.339,0.62
2025-07-13 20:00:00,SC01,L1,E01,3.433,3.354,0.881
2025-07-13 21:00:00,SC01,L1,E01,1.499,1.094,0.384
2025-07-13 22:00:00,SC01,L1,E01,2.447,1.864,0.628
2025-07-13 23:00:00,SC01,L1,E01,2.383,3.126,0.611
2025-07-14 00:00:00,SC01,L1,E01,4.376,5.817,1.123
2025-07-14 01:00:00,SC01,L1,E01,5.477,5.95,1.405
2025-07-14 02:00:00,SC01,L1,E01,4.148,5.032,1.064
2025-07-14 03:00:00,SC01,L1,E01,4.842,5.771,1.242
2025-07-14 04:00:00,SC01,L1,E01,4.129,4.664,1.059
2025-07-14 05:00:00,SC01,L1,E01,5.104,6.44,1.309
2025-07-14 06:00:00,SC01,L1,E01,4.85,5.569,1.244
2025-07-14 07:00:00,SC01,L1,E01,3.981,4.089,1.021
2025-07-14 08:00:00,SC01,L1,E01,3.923,3.097,1.006
2025-07-14 09:00:00,SC01,L1,E01,4.637,5.541,1.19
2025-07-14 10:00:00,SC01,L1,E01,3.723,3.644,0.955
2025-07-14 11:00:00,SC01,L1,E01,4.4,3.677,1.129
2025-07-14 12:00:00,SC01,L1,E01,3.963,4.92,1.017
2025-07-14 13:00:00,SC01,L1,E01,4.542,5.256,1.165
2025-07-14 14:00:00,SC01,L1,E01,4.118,5.559,1.057
2025-07-14 15:00:00,SC01,L1,E01,3.693,2.705,0.947
2025-07-14 16:00:00,SC01,L1,E01,5.131,5.744,1.316
2025-07-14 17:00:00,SC01,L1,E01,4.439,3.531,1.139
2025-07-14 18:00:00,SC01,L1,E01,4.204,5.562,1.079
2025-07-14 19:00:00,SC01,L1,E01,4.583,3.115,1.176
2025-07-14 20:00:00,SC01,L1,E01,2.91,3.274,0.747
2025-07-14 21:00:00,SC01,L1,E01,5.919,7.298,1.519
2025-07-14 22:00:00,SC01,L1,E01,4.267,3.772,1.095
2025-07-14 23:00:00,SC01,L1,E01,2.677,3.649,0.687
2025-07-15 00:00:00,SC01,L1,E01,5.205,6.665,1.335
2025-07-15 01:00:00,SC01,L1,E01,3.646,3.047,0.935
2025-07-15 02:00:00,SC01,L1,E01,5.082,3.08,1.304
2025-07-15 03:00:00,SC01,L1,E01,4.344,3.638,1.115
2025-07-15 04:00:00,SC01,L1,E01,2.991,2.468,0.767
2025-07-15 05:00:00,SC01,L1,E01,4.456,5.846,1.143
2025-07-15 06:00:00,SC01,L1,E01,4.397,6.041,1.128
2025-07-15 07:00:00,SC01,L1,E01,19.513,12.807,5.006
2025-07-15 08:00:00,SC01,L1,E01,4.665,4.558,1.197
2025-07-15 09:00:00,SC01,L1,E01,3.256,3.382,0.835
2025-07-15 10:00:00,SC01,L1,E01,5.049,3.405,1.295
2025-07-15 11:00:00,SC01,L1,E01,3.916,3.532,1.005
2025-07-15 12:00:00,SC01,L1,E01,5.623,4.801,1.443
2025-07-15 13:00:00,SC01,L1,E01,3.963,4.078,1.017
2025-07-15 14:00:00,SC01,L1,E01,4.078,4.604,1.046
2025-07-15 15:00:00,SC01,L1,E01,3.59,4.174,0.921
2025-07-15 16:00:00,SC01,L1,E01,3.848,2.73,0.987
2025-07-15 17:00:00,SC01,L1,E01,3.637,4.547,0.933
2025-07-15 18:00:00,SC01,L1,E01,5.188,5.929,1.331
2025-07-15 19:00:00,SC01,L1,E01,3.182,4.172,0.816
2025-07-15 20:00:00,SC01,L1,E01,4.891,4.693,1.255
2025-07-15 21:00:00,SC01,L1,E01,4.91,6.457,1.26
2025-07-15 22:00:00,SC01,L1,E01,5.349,6.915,1.372
2025-07-15 23:00:00,SC01,L1,E01,4.282,4.071,1.099
2025-07-16 00:00:00,SC01,L1,E01,3.426,3.1,0.879
2025-07-16 01:00:00,SC01,L1,E01,4.11,5.533,1.054
2025-07-16 02:00:00,SC01,L1,E01,4.723,5.536,1.212
2025-07-16 03:00:00,SC01,L1,E01,4.315,5.793,1.107
2025-07-16 04:00:00,SC01,L1,E01,4.541,5.619,1.165
2025-07-16 05:00:00,SC01,L1,E01,5.339,5.806,1.37
2025-07-16 06:00:00,SC01,L1,E01,4.713,3.265,1.209
2025-07-16 07:00:00,SC01,L1,E01,4.406,3.671,1.13
2025-07-16 08:00:00,SC01,L1,E01,2.772,3.811,0.711
2025-07-16 09:00:00,SC01,L1,E01,3.62,3.097,0.929
2025-07-16 10:00:00,SC01,L1,E01,3.924,2.647,1.007
2025-07-16 11:00:00,SC01,L1,E01,2.666,3.108,0.684
2025-07-16 12:00:00,SC01,L1,E01,3.36,3.989,0.862
2025-07-16 13:00:00,SC01,L1,E01,4.032,3.34,1.035
2025-07-16 14:00:00,SC01,L1,E01,4.163,3.489,1.068
2025-07-16 15:00:00,SC01,L1,E01,4.652,4.536,1.193
2025-07-16 16:00:00,SC01,L1,E01,4.083,2.521,1.047
2025-07-16 17:00:00,SC01,L1,E01,4.446,5.475,1.141
2025-07-16 18:00:00,SC01,L1,E01,3.913,3.34,1.004
2025-07-16 19:00:00,SC01,L1,E01,4.281,5.492,1.098
2025-07-16 20:00:00,SC01,L1,E01,4.608,5.724,1.182
2025-07-16 21:00:00,SC01,L1,E01,5.425,6.126,1.392
2025-07-16 22:00:00,SC01,L1,E01,3.836,3.298,0.984
2025-07-16 23:00:00,SC01,L1,E01,4.363,4.42,1.119
2025-07-17 00:00:00,SC01,L1,E01,4.943,4.724,1.268
2025-07-17 01:00:00,SC01,L1,E01,3.096,2.697,0.794
2025-07-17 02:00:00,SC01,L1,E01,5.846,7.474,1.5
2025-07-17 03:00:00,SC01,L1,E01,5.19,5.122,1.332
2025-07-17 04:00:00,SC01,L1,E01,2.878,3.644,0.738
2025-07-17 05:00:00,SC01,L1,E01,4.544,3.109,1.166
2025-07-17 06:00:00,SC01,L1,E01,3.796,2.706,0.974
2025-07-17 07:00:00,SC01,L1,E01,3.929,5.43,1.008
2025-07-17 08:00:00,SC01,L1,E01,4.528,4.846,1.162
2025-07-17 09:00:00,SC01,L1,E01,5.088,5.127,1.305
2025-07-17 10:00:00,SC01,L1,E01,3.875,3.946,0.994
2025-07-17 11:00:00,SC01,L1,E01,3.885,3.0,0.997
2025-07-17 12:00:00,SC01,L1,E01,4.545,5.34,1.166
2025-07-17 13:00:00,SC01,L1,E01,4.705,3.142,1.207
