timestamp,site_code,line_code,equip_code,kwh,kw_demand,kvarh
2025-08-02 19:00:00,SC01,L1,E01,2.221,1.478,0.57
2025-08-02 20:00:00,SC01,L1,E01,4.305,4.242,1.104
2025-08-02 21:00:00,SC01,L1,E01,1.721,1.591,0.441
2025-08-02 22:00:00,SC01,L1,E01,2.294,2.488,0.588
2025-08-02 23:00:00,SC01,L1,E01,2.981,2.835,0.765
2025-08-03 00:00:00,SC01,L1,E01,2.926,3.942,0.751
2025-08-03 01:00:00,SC01,L1,E01,2.344,2.41,0.601
2025-08-03 02:00:00,SC01,L1,E01,2.03,2.344,0.521
2025-08-03 03:00:00,SC01,L1,E01,2.733,3.6,0.701
2025-08-03 04:00:00,SC01,L1,E01,3.65,2.619,0.936
2025-08-03 05:00:00,SC01,L1,E01,3.159,2.476,0.81
2025-08-03 06:00:00,SC01,L1,E01,2.042,1.401,0.524
2025-08-03 07:00:00,SC01,L1,E01,1.755,1.249,0.45
2025-08-03 08:00:00,SC01,L1,E01,1.994,2.014,0.512
2025-08-03 09:00:00,SC01,L1,E01,1.529,1.311,0.392
2025-08-03 10:00:00,SC01,L1,E01,2.666,2.502,0.684
2025-08-03 11:00:00,SC01,L1,E01,3.199,4.434,0.821
2025-08-03 12:00:00,SC01,L1,E01,2.491,1.807,0.639
2025-08-03 13:00:00,SC01,L1,E01,3.924,4.052,1.007
2025-08-03 14:00:00,SC01,L1,E01,3.969,2.695,1.018
2025-08-03 15:00:00,SC01,L1,E01,2.795,2.389,0.717
2025-08-03 16:00:00,SC01,L1,E01,3.11,3.178,0.798
2025-08-03 17:00:00,SC01,L1,E01,1.828,2.481,0.469
2025-08-03 18:00:00,SC01,L1,E01,2.26,2.063,0.58
2025-08-03 19:00:00,SC01,L1,E01,3.566,2.325,0.915
2025-08-03 20:00:00,SC01,L1,E01,2.085,1.898,0.535
2025-08-03 21:00:00,SC01,L1,E01,3.738,2.679,0.959
2025-08-03 22:00:00,SC01,L1,E01,3.438,2.696,0.882
2025-08-03 23:00:00,SC01,L1,E01,3.15,3.447,0.808
2025-08-04 00:00:00,SC01,L1,E01,3.309,2.164,0.849
2025-08-04 01:00:00,SC01,L1,E01,3.998,3.885,1.026
2025-08-04 02:00:00,SC01,L1,E01,4.763,5.18,1.222
2025-08-04 03:00:00,SC01,L1,E01,3.459,3.242,0.887
2025-08-04 04:00:00,SC01,L1,E01,4.095,2.52,1.051
2025-08-04 05:00:00,SC01,L1,E01,4.849,6.732,1.244
2025-08-04 06:00:00,SC01,L1,E01,3.793,3.39,0.973
2025-08-04 07:00:00,SC01,L1,E01,3.57,4.366,0.916
2025-08-04 08:00:00,SC01,L1,E01,2.807,2.415,0.72
2025-08-04 09:00:00,SC01,L1,E01,3.938,3.859,1.01
2025-08-04 10:00:00,SC01,L1,E01,4.866,4.432,1.248
2025-08-04 11:00:00,SC01,L1,E01,3.549,3.102,0.91
2025-08-04 12:00:00,SC01,L1,E01,4.262,2.631,1.093
2025-08-04 13:00:00,SC01,L1,E01,4.068,3.612,1.044
2025-08-04 14:00:00,SC01,L1,E01,3.714,4.871,0.953
2025-08-04 15:00:00,SC01,L1,E01,4.917,5.666,1.262
2025-08-04 16:00:00,SC01,L1,E01,5.561,3.984,1.427
2025-08-04 17:00:00,SC01,L1,E01,5.051,5.419,1.296
2025-08-04 18:00:00,SC01,L1,E01,3.69,4.849,0.947
2025-08-04 19:00:00,SC01,L1,E01,5.841,6.776,1.499
2025-08-04 20:00:00,SC01,L1,E01,5.048,3.63,1.295
2025-08-04 21:00:00,SC01,L1,E01,3.881,5.024,0.996
2025-08-04 22:00:00,SC01,L1,E01,3.627,3.051,0.93
2025-08-04 23:00:00,SC01,L1,E01,5.144,4.955,1.32
2025-08-05 00:00:00,SC01,L1,E01,4.386,4.478,1.125
2025-08-05 01:00:00,SC01,L1,E01,3.567,4.567,0.915
2025-08-05 02:00:00,SC01,L1,E01,4.129,5.554,1.059
2025-08-05 03:00:00,SC01,L1,E01,3.921,5.269,1.006
2025-08-05 04:00:00,SC01,L1,E01,3.588,2.176,0.92
2025-08-05 05:00:00,SC01,L1,E01,5.059,6.766,1.298
2025-08-05 06:00:00,SC01,L1,E01,4.873,3.136,1.25
2025-08-05 07:00:00,SC01,L1,E01,4.918,3.997,1.262
2025-08-05 08:00:00,SC01,L1,E01,4.907,4.966,1.259
2025-08-05 09:00:00,SC01,L1,E01,3.514,3.458,0.902
2025-08-05 10:00:00,SC01,L1,E01,3.764,4.08,0.966
2025-08-05 11:00:00,SC01,L1,E01,5.414,5.325,1.389
2025-08-05 12:00:00,SC01,L1,E01,4.334,5.84,1.112
2025-08-05 13:00:00,SC01,L1,E01,3.071,2.433,0.788
2025-08-05 14:00:00,SC01,L1,E01,4.421,3.622,1.134
2025-08-05 15:00:00,SC01,L1,E01,4.771,6.377,1.224
2025-08-05 16:00:00,SC01,L1,E01,4.666,3.086,1.197
2025-08-05 17:00:00,SC01,L1,E01,3.497,3.803,0.897
2025-08-05 18:00:00,SC01,L1,E01,5.757,6.594,1.477
2025-08-05 19:00:00,SC01,L1,E01,3.047,3.06,0.782
2025-08-05 20:00:00,SC01,L1,E01,4.336,5.01,1.112
2025-08-05 21:00:00,SC01,L1,E01,5.636,4.161,1.446
2025-08-05 22:00:00,SC01,L1,E01,4.721,6.052,1.211
2025-08-05 23:00:00,SC01,L1,E01,4.916,3.5,1.261
2025-08-06 00:00:00,SC01,L1,E01,3.405,3.135,0.873
2025-08-06 01:00:00,SC01,L1,E01,4.525,2.987,1.161
2025-08-06 02:00:00,SC01,L1,E01,4.218,4.371,1.082
2025-08-06 03:00:00,SC01,L1,E01,3.343,3.797,0.858
2025-08-06 04:00:00,SC01,L1,E01,4.939,6.683,1.267
2025-08-06 05:00:00,SC01,L1,E01,3.592,4.279,0.921
2025-08-06 06:00:00,SC01,L1,E01,3.687,3.808,0.946
2025-08-06 07:00:00,SC01,L1,E01,4.593,6.183,1.178
2025-08-06 08:00:00,SC01,L1,E01,4.133,4.061,1.06
2025-08-06 09:00:00,SC01,L1,E01,4.383,4.597,1.124
2025-08-06 10:00:00,SC01,L1,E01,4.084,4.398,1.048
2025-08-06 11:00:00,SC01,L1,E01,5.378,4.99,1.38
2025-08-06 12:00:00,SC01,L1,E01,3.507,4.457,0.9
2025-08-06 13:00:00,SC01,L1,E01,3.875,2.899,0.994
2025-08-06 14:00:00,SC01,L1,E01,4.632,4.835,1.188
2025-08-06 15:00:00,SC01,L1,E01,3.457,4.071,0.887
2025-08-06 16:00:00,SC01,L1,E01,3.421,4.527,0.878
2025-08-06 17:00:00,SC01,L1,E01,4.357,5.696,1.118
2025-08-06 18:00:00,SC01,L1,E01,4.941,4.976,1.268
2025-08-06 19:00:00,SC01,L1,E01,5.046,5.623,1.294
2025-08-06 20:00:00,SC01,L1,E01,4.321,3.955,1.108
2025-08-06 21:00:00,SC01,L1,E01,3.71,3.615,0.952
2025-08-06 22:00:00,SC01,L1,E01,4.468,5.92,1.146
2025-08-06 23:00:00,SC01,L1,E01,4.7,6.32,1.206
2025-08-07 00:00:00,SC01,L1,E01,4.457,5.867,1.143
2025-08-07 01:00:00,SC01,L1,E01,5.235,3.72,1.343
2025-08-07 02:00:00,SC01,L1,E01,3.436,4.398,0.881
2025-08-07 03:00:00,SC01,L1,E01,3.69,5.013,0.947
2025-08-07 04:00:00,SC01,L1,E01,5.124,4.555,1.314
2025-08-07 05:00:00,SC01,L1,E01,3.069,3.115,0.787
2025-08-07 06:00:00,SC01,L1,E01,3.816,4.668,0.979
2025-08-07 07:00:00,SC01,L1,E01,3.662,3.844,0.939
2025-08-07 08:00:00,SC01,L1,E01,2.996,4.179,0.769
2025-08-07 09:00:00,SC01,L1,E01,4.098,3.952,1.051
2025-08-07 10:00:00,SC01,L1,E01,4.844,5.673,1.243
2025-08-07 11:00:00,SC01,L1,E01,4.372,5.396,1.122
2025-08-07 12:00:00,SC01,L1,E01,4.887,4.864,1.254
2025-08-07 13:00:00,SC01,L1,E01,5.201,6.686,1.334
2025-08-07 14:00:00,SC01,L1,E01,3.939,4.084,1.01
2025-08-07 15:00:00,SC01,L1,E01,6.365,5.915,1.633
2025-08-07 16:00:00,SC01,L1,E01,3.971,2.725,1.019
2025-08-07 17:00:00,SC01,L1,E01,4.077,3.73,1.046
2025-08-07 18:00:00,SC01,L1,E01,3.681,4.37,0.944
2025-08-07 19:00:00,SC01,L1,E01,4.684,6.262,1.202
2025-08-07 20:00:00,SC01,L1,E01,4.015,3.217,1.03
2025-08-07 21:00:00,SC01,L1,E01,4.184,3.7,1.073
2025-08-07 22:00:00,SC01,L1,E01,4.083,2.953,1.047
2025-08-07 23:00:00,SC01,L1,E01,4.065,4.685,1.043
2025-08-08 00:00:00,SC01,L1,E01,4.374,5.984,1.122
2025-08-08 01:00:00,SC01,L1,E01,9.981,11.106,2.56
2025-08-08 02:00:00,SC01,L1,E01,3.925,4.292,1.007
2025-08-08 03:00:00,SC01,L1,E01,5.106,5.324,1.31
2025-08-08 04:00:00,SC01,L1,E01,4.012,2.691,1.029
2025-08-08 05:00:00,SC01,L1,E01,4.554,5.39,1.168
2025-08-08 06:00:00,SC01,L1,E01,3.536,3.824,0.907
2025-08-08 07:00:00,SC01,L1,E01,3.891,4.394,0.998
2025-08-08 08:00:00,SC01,L1,E01,3.261,4.302,0.837
2025-08-08 09:00:00,SC01,L1,E01,5.731,7.033,1.47
2025-08-08 10:00:00,SC01,L1,E01,17.035,20.863,4.37
2025-08-08 11:00:00,SC01,L1,E01,4.724,6.338,1.212
2025-08-08 12:00:00,SC01,L1,E01,5.968,8.307,1.531
2025-08-08 13:00:00,SC01,L1,E01,4.863,5.18,1.248
2025-08-08 14:00:00,SC01,L1,E01,4.11,2.824,1.054
2025-08-08 15:00:00,SC01,L1,E01,4.545,4.397,1.166
2025-08-08 16:00:00,SC01,L1,E01,5.336,6.564,1.369
2025-08-08 17:00:00,SC01,L1,E01,3.543,2.204,0.909
2025-08-08 18:00:00,SC01,L1,E01,3.309,2.136,0.849
2025-08-08 19:00:00,SC01,L1,E01,4.572,2.989,1.173
2025-08-08 20:00:00,SC01,L1,E01,3.778,4.476,0.969
2025-08-08 21:00:00,SC01,L1,E01,2.439,2.442,0.626
2025-08-08 22:00:00,SC01,L1,E01,3.253,2.912,0.835
2025-08-08 23:00:00,SC01,L1,E01,3.998,2.737,1.026
2025-08-09 00:00:00,SC01,L1,E01,2.587,3.068,0.664
2025-08-09 01:00:00,SC01,L1,E01,2.611,2.237,0.67
2025-08-09 02:00:00,SC01,L1,E01,4.153,3.373,1.065
2025-08-09 03:00:00,SC01,L1,E01,2.382,2.673,0.611
2025-08-09 04:00:00,SC01,L1,E01,2.771,2.902,0.711
2025-08-09 05:00:00,SC01,L1,E01,1.248,1.11,0.32
2025-08-09 06:00:00,SC01,L1,E01,2.523,2.809,0.647
2025-08-09 07:00:00,SC01,L1,E01,2.816,2.3,0.722
2025-08-09 08:00:00,SC01,L1,E01,1.448,1.79,0.372
2025-08-09 09:00:00,SC01,L1,E01,1.801,1.411,0.462
2025-08-09 10:00:00,SC01,L1,E01,2.94,2.137,0.754
2025-08-09 11:00:00,SC01,L1,E01,2.111,2.588,0.542
2025-08-09 12:00:00,SC01,L1,E01,2.466,2.876,0.633
2025-08-09 13:00:00,SC01,L1,E01,2.981,2.224,0.765
2025-08-09 14:00:00,SC01,L1,E01,4.178,2.895,1.072
2025-08-09 15:00:00,SC01,L1,E01,2.371,3.013,0.608
2025-08-09 16:00:00,SC01,L1,E01,3.964,4.841,1.017
2025-08-09 17:00:00,SC01,L1,E01,0.981,0.846,0.252
2025-08-09 18:00:00,SC01,L1,E01,2.667,3.005,0.684
2025-08-09 19:00:00,SC01,L1,E01,2.281,1.595,0.585
2025-08-09 20:00:00,SC01,L1,E01,2.122,2.134,0.544
2025-08-09 21:00:00,SC01,L1,E01,3.075,1.891,0.789
2025-08-09 22:00:00,SC01,L1,E01,2.377,2.171,0.61
2025-08-09 23:00:00,SC01,L1,E01,0.928,0.613,0.238
2025-08-10 00:00:00,SC01,L1,E01,1.278,1.252,0.328
2025-08-10 01:00:00,SC01,L1,E01,3.126,2.93,0.802
2025-08-10 02:00:00,SC01,L1,E01,1.239,1.183,0.318
2025-08-10 03:00:00,SC01,L1,E01,3.147,2.003,0.807
2025-08-10 04:00:00,SC01,L1,E01,2.648,2.355,0.679
2025-08-10 05:00:00,SC01,L1,E01,2.412,2.907,0.619
2025-08-10 06:00:00,SC01,L1,E01,2.483,2.223,0.637
2025-08-10 07:00:00,SC01,L1,E01,2.96,3.47,0.759
2025-08-10 08:00:00,SC01,L1,E01,1.606,1.439,0.412
2025-08-10 09:00:00,SC01,L1,E01,2.582,2.424,0.662
2025-08-10 10:00:00,SC01,L1,E01,1.637,1.72,0.42
2025-08-10 11:00:00,SC01,L1,E01,2.679,3.645,0.687
2025-08-10 12:00:00,SC01,L1,E01,3.066,2.106,0.786
2025-08-10 13:00:00,SC01,L1,E01,2.681,1.679,0.688
2025-08-10 14:00:00,SC01,L1,E01,3.035,3.297,0.779
2025-08-10 15:00:00,SC01,L1,E01,1.988,2.703,0.51
2025-08-10 16:00:00,SC01,L1,E01,2.499,3.477,0.641
2025-08-10 17:00:00,SC01,L1,E01,2.358,2.328,0.605
2025-08-10 18:00:00,SC01,L1,E01,2.306,2.247,0.591
2025-08-10 19:00:00,SC01,L1,E01,1.908,2.129,0.489
2025-08-10 20:00:00,SC01,L1,E01,2.203,2.301,0.565
2025-08-10 21:00:00,SC01,L1,E01,1.658,1.836,0.425
2025-08-10 22:00:00,SC01,L1,E01,1.193,1.55,0.306
2025-08-10 23:00:00,SC01,L1,E01,1.988,2.379,0.51
2025-08-11 00:00:00,SC01,L1,E01,4.748,4.736,1.218
2025-08-11 01:00:00,SC01,L1,E01,4.434,4.299,1.138
2025-08-11 02:00:00,SC01,L1,E01,3.242,3.604,0.832
2025-08-11 03:00:00,SC01,L1,E01,3.922,3.783,1.006
2025-08-11 04:00:00,SC01,L1,E01,4.801,4.639,1.232
2025-08-11 05:00:00,SC01,L1,E01,3.888,2.384,0.998
2025-08-11 06:00:00,SC01,L1,E01,3.113,2.301,0.799
2025-08-11 07:00:00,SC01,L1,E01,6.053,5.998,1.553
2025-08-11 08:00:00,SC01,L1,E01,4.114,5.176,1.055
2025-08-11 09:00:00,SC01,L1,E01,3.316,2.729,0.851
2025-08-11 10:00:00,SC01,L1,E01,4.384,4.464,1.125
2025-08-11 11:00:00,SC01,L1,E01,4.179,3.66,1.072
2025-08-11 12:00:00,SC01,L1,E01,3.014,2.061,0.773
2025-08-11 13:00:00,SC01,L1,E01,4.322,5.907,1.109
2025-08-11 14:00:00,SC01,L1,E01,5.034,6.463,1.292
2025-08-11 15:00:00,SC01,L1,E01,4.061,2.692,1.042
2025-08-11 16:00:00,SC01,L1,E01,2.599,3.056,0.667
2025-08-11 17:00:00,SC01,L1,E01,4.521,3.97,1.16
2025-08-11 18:00:00,SC01,L1,E01,4.73,6.602,1.213
2025-08-11 19:00:00,SC01,L1,E01,3.778,3.181,0.969
2025-08-11 20:00:00,SC01,L1,E01,3.784,2.993,0.971
2025-08-11 21:00:00,SC01,L1,E01,6.054,6.382,1.553
2025-08-11 22:00:00,SC01,L1,E01,3.721,4.718,0.955
2025-08-11 23:00:00,SC01,L1,E01,3.35,2.526,0.859
2025-08-12 00:00:00,SC01,L1,E01,4.267,4.982,1.095
2025-08-12 01:00:00,SC01,L1,E01,4.707,3.056,1.208
2025-08-12 02:00:00,SC01,L1,E01,4.673,6.239,1.199
2025-08-12 03:00:00,SC01,L1,E01,2.273,1.511,0.583
2025-08-12 04:00:00,SC01,L1,E01,3.719,4.951,0.954
2025-08-12 05:00:00,SC01,L1,E01,5.17,5.132,1.326
2025-08-12 06:00:00,SC01,L1,E01,4.509,4.321,1.157
2025-08-12 07:00:00,SC01,L1,E01,3.259,4.492,0.836
2025-08-12 08:00:00,SC01,L1,E01,5.241,7.297,1.345
2025-08-12 09:00:00,SC01,L1,E01,5.019,5.622,1.288
2025-08-12 10:00:00,SC01,L1,E01,4.01,2.814,1.029
2025-08-12 11:00:00,SC01,L1,E01,4.951,4.975,1.27
2025-08-12 12:00:00,SC01,L1,E01,5.847,5.983,1.5
2025-08-12 13:00:00,SC01,L1,E01,3.404,3.443,0.873
2025-08-12 14:00:00,SC01,L1,E01,4.692,4.952,1.204
2025-08-12 15:00:00,SC01,L1,E01,5.836,3.589,1.497
2025-08-12 16:00:00,SC01,L1,E01,4.77,5.576,1.224
2025-08-12 17:00:00,SC01,L1,E01,3.644,4.263,0.935
2025-08-12 18:00:00,SC01,L1,E01,4.438,3.073,1.139
2025-08-12 19:00:00,SC01,L1,E01,5.343,5.643,1.371
2025-08-12 20:00:00,SC01,L1,E01,3.435,3.622,0.881
2025-08-12 21:00:00,SC01,L1,E01,4.223,4.84,1.083
2025-08-12 22:00:00,SC01,L1,E01,4.052,2.708,1.04
2025-08-12 23:00:00,SC01,L1,E01,3.742,4.121,0.96
2025-08-13 00:00:00,SC01,L1,E01,11.553,9.526,2.964
2025-08-13 01:00:00,SC01,L1,E01,4.167,4.19,1.069
2025-08-13 02:00:00,SC01,L1,E01,4.762,5.803,1.222
2025-08-13 03:00:00,SC01,L1,E01,5.16,6.009,1.324
2025-08-13 04:00:00,SC01,L1,E01,3.229,2.245,0.828
2025-08-13 05:00:00,SC01,L1,E01,4.301,4.615,1.103
2025-08-13 06:00:00,SC01,L1,E01,4.205,5.783,1.079
2025-08-13 07:00:00,SC01,L1,E01,4.41,3.199,1.131
2025-08-13 08:00:00,SC01,L1,E01,4.235,5.43,1.086
2025-08-13 09:00:00,SC01,L1,E01,3.463,4.024,0.888
2025-08-13 10:00:00,SC01,L1,E01,5.411,6.597,1.388
2025-08-13 11:00:00,SC01,L1,E01,5.752,4.749,1.476
2025-08-13 12:00:00,SC01,L1,E01,4.685,3.89,1.202
2025-08-13 13:00:00,SC01,L1,E01,4.726,6.261,1.212
2025-08-13 14:00:00,SC01,L1,E01,4.352,3.864,1.117
2025-08-13 15:00:00,SC01,L1,E01,5.023,3.267,1.289
2025-08-13 16:00:00,SC01,L1,E01,2.293,2.477,0.588
2025-08-13 17:00:00,SC01,L1,E01,4.244,2.97,1.089
2025-08-13 18:00:00,SC01,L1,E01,3.789,4.688,0.972
2025-08-13 19:00:00,SC01,L1,E01,4.364,4.859,1.12
2025-08-13 20:00:00,SC01,L1,E01,5.121,6.657,1.314
2025-08-13 21:00:00,SC01,L1,E01,4.262,5.234,1.094
2025-08-13 22:00:00,SC01,L1,E01,3.959,2.73,1.016
2025-08-13 23:00:00,SC01,L1,E01,3.125,2.827,0.802
2025-08-14 00:00:00,SC01,L1,E01,4.16,5.074,1.067
2025-08-14 01:00:00,SC01,L1,E01,4.785,4.469,1.228
2025-08-14 02:00:00,SC01,L1,E01,3.574,4.925,0.917
2025-08-14 03:00:00,SC01,L1,E01,2.645,3.143,0.678
2025-08-14 04:00:00,SC01,L1,E01,6.067,3.715,1.556
2025-08-14 05:00:00,SC01,L1,E01,4.515,5.888,1.158
2025-08-14 06:00:00,SC01,L1,E01,4.07,2.77,1.044
2025-08-14 07:00:00,SC01,L1,E01,5.36,3.819,1.375
2025-08-14 08:00:00,SC01,L1,E01,4.36,5.178,1.119
2025-08-14 09:00:00,SC01,L1,E01,5.313,6.864,1.363
2025-08-14 10:00:00,SC01,L1,E01,5.244,5.397,1.345
2025-08-14 11:00:00,SC01,L1,E01,3.228,2.683,0.828
2025-08-14 12:00:00,SC01,L1,E01,4.615,4.066,1.184
2025-08-14 13:00:00,SC01,L1,E01,5.627,4.92,1.444
2025-08-14 14:00:00,SC01,L1,E01,3.448,2.97,0.885
2025-08-14 15:00:00,SC01,L1,E01,3.458,2.747,0.887
2025-08-14 16:00:00,SC01,L1,E01,3.593,3.906,0.922
2025-08-14 17:00:00,SC01,L1,E01,4.96,6.548,1.272
2025-08-14 18:00:00,SC01,L1,E01,4.475,3.784,1.148
2025-08-14 19:00:00,SC01,L1,E01,2.699,2.022,0.692
2025-08-14 20:00:00,SC01,L1,E01,4.52,5.744,1.16
2025-08-14 21:00:00,SC01,L1,E01,4.046,4.828,1.038
2025-08-14 22:00:00,SC01,L1,E01,4.157,5.59,1.067
2025-08-14 23:00:00,SC01,L1,E01,3.578,2.62,0.918
2025-08-15 00:00:00,SC01,L1,E01,4.526,3.238,1.161
2025-08-15 01:00:00,SC01,L1,E01,5.088,5.256,1.305
2025-08-15 02:00:00,SC01,L1,E01,3.734,4.075,0.958
2025-08-15 03:00:00,SC01,L1,E01,2.901,2.855,0.744
2025-08-15 04:00:00,SC01,L1,E01,4.005,4.322,1.027
2025-08-15 05:00:00,SC01,L1,E01,4.852,3.612,1.245
2025-08-15 06:00:00,SC01,L1,E01,13.914,13.687,3.57
2025-08-15 07:00:00,SC01,L1,E01,3.049,3.435,0.782
2025-08-15 08:00:00,SC01,L1,E01,4.858,4.596,1.246
2025-08-15 09:00:00,SC01,L1,E01,5.38,6.152,1.38
2025-08-15 10:00:00,SC01,L1,E01,4.263,4.097,1.094
2025-08-15 11:00:00,SC01,L1,E01,2.963,2.568,0.76
2025-08-15 12:00:00,SC01,L1,E01,3.993,3.366,1.024
2025-08-15 13:00:00,SC01,L1,E01,4.368,4.057,1.121
2025-08-15 14:00:00,SC01,L1,E01,3.599,2.226,0.923
2025-08-15 15:00:00,SC01,L1,E01,4.714,5.349,1.209
2025-08-15 16:00:00,SC01,L1,E01,3.521,4.493,0.903
2025-08-15 17:00:00,SC01,L1,E01,4.268,3.771,1.095
2025-08-15 18:00:00,SC01,L1,E01,4.065,2.588,1.043
2025-08-15 19:00:00,SC01,L1,E01,4.74,6.586,1.216
2025-08-15 20:00:00,SC01,L1,E01,4.236,3.435,1.087
2025-08-15 21:00:00,SC01,L1,E01,4.09,2.868,1.049
2025-08-15 22:00:00,SC01,L1,E01,3.605,3.229,0.925
2025-08-15 23:00:00,SC01,L1,E01,4.275,5.091,1.097
2025-08-16 00:00:00,SC01,L1,E01,2.34,1.954,0.6
2025-08-16 01:00:00,SC01,L1,E01,1.852,1.963,0.475
2025-08-16 02:00:00,SC01,L1,E01,2.676,2.495,0.687
2025-08-16 03:00:00,SC01,L1,E01,2.84,1.971,0.728
2025-08-16 04:00:00,SC01,L1,E01,2.278,1.968,0.584
2025-08-16 05:00:00,SC01,L1,E01,3.294,3.886,0.845
2025-08-16 06:00:00,SC01,L1,E01,2.76,3.007,0.708
2025-08-16 07:00:00,SC01,L1,E01,1.521,1.059,0.39
2025-08-16 08:00:00,SC01,L1,E01,3.618,2.644,0.928
2025-08-16 09:00:00,SC01,L1,E01,3.162,3.518,0.811
2025-08-16 10:00:00,SC01,L1,E01,3.35,4.19,0.859
2025-08-16 11:00:00,SC01,L1,E01,2.869,2.523,0.736
2025-08-16 12:00:00,SC01,L1,E01,0.678,0.73,0.174
2025-08-16 13:00:00,SC01,L1,E01,3.422,2.521,0.878
2025-08-16 14:00:00,SC01,L1,E01,2.597,2.205,0.666
2025-08-16 15:00:00,SC01,L1,E01,2.831,1.744,0.726
2025-08-16 16:00:00,SC01,L1,E01,2.981,3.62,0.765
2025-08-16 17:00:00,SC01,L1,E01,4.097,3.773,1.051
2025-08-16 18:00:00,SC01,L1,E01,2.111,2.645,0.542
2025-08-16 19:00:00,SC01,L1,E01,2.132,2.487,0.547
2025-08-16 20:00:00,SC01,L1,E01,1.868,2.359,0.479
2025-08-16 21:00:00,SC01,L1,E01,1.692,1.402,0.434
2025-08-16 22:00:00,SC01,L1,E01,1.707,1.277,0.438
2025-08-16 23:00:00,SC01,L1,E01,1.067,1.47,0.274
2025-08-17 00:00:00,SC01,L1,E01,8.2,9.626,2.104
2025-08-17 01:00:00,SC01,L1,E01,4.139,5.245,1.062
2025-08-17 02:00:00,SC01,L1,E01,4.19,2.558,1.075
2025-08-17 03:00:00,SC01,L1,E01,1.866,1.649,0.479
2025-08-17 04:00:00,SC01,L1,E01,15.738,18.796,4.038
2025-08-17 05:00:00,SC01,L1,E01,3.535,2.342,0.907
2025-08-17 06:00:00,SC01,L1,E01,2.894,3.05,0.743
2025-08-17 07:00:00,SC01,L1,E01,2.656,2.505,0.681
2025-08-17 08:00:00,SC01,L1,E01,2.343,1.439,0.601
2025-08-17 09:00:00,SC01,L1,E01,3.491,2.754,0.896
2025-08-17 10:00:00,SC01,L1,E01,1.69,1.399,0.434
2025-08-17 11:00:00,SC01,L1,E01,2.933,2.022,0.752
2025-08-17 12:00:00,SC01,L1,E01,2.824,3.121,0.725
2025-08-17 13:00:00,SC01,L1,E01,2.583,2.051,0.663
